product_id,product_name,product_url
9563908440361,Gwen|Black Knit Raglan Sleeve Top,https://www.virgio.com/products/light-winter-black-knit-raglan-sleeve-top
9563908505897,Melody|Knitted Open Crop Top,https://www.virgio.com/products/light-winter-front-open-knitted-crop-top
9563908473129,Vihana|Blue Full Sleeve Crop Top,https://www.virgio.com/products/light-winter-blue-full-sleeve-crop-top
9563908538665,India|Front Open Knit Cardigan Top,https://www.virgio.com/products/light-winter-front-open-knit-cardigan-top
9563908571433,Eliza|Knitted Scoop Neck Crop Top,https://www.virgio.com/products/light-winter-white-scoop-neck-crop-top
9563908636969,Hunter|Pink Oversized Top,https://www.virgio.com/products/light-winter-pink-oversized-top
9563908604201,Darla|High Neck Full Sleeve Top,https://www.virgio.com/products/light-winter-high-neck-full-sleeve-top
9563908669737,Haven|White Oversized Top,https://www.virgio.com/products/light-winter-white-oversized-top
9563908702505,Sasha|White Knit Crop Top,https://www.virgio.com/products/light-winter-white-knit-crop-top
9563939995945,Rubie|Front Open Tie-Up Crop Top,https://www.virgio.com/products/light-winter-front-open-tie-up-crop-top
9585478435113,Alabama|Front Open Knit Cardigan Top,https://www.virgio.com/products/light-winter-alabama-front-open-knit-cardigan-top
9568114114857,Molly|Back Cutout Regular Shirt,https://www.virgio.com/products/tailored-elegance-back-cutout-regular-shirt
9568114147625,Oakley|Strappy Striped Crop Vest,https://www.virgio.com/products/tailored-elegance-strappy-striped-crop-vest
9568114180393,Nylah|Off-shoulder Striped Dress,https://www.virgio.com/products/tailored-elegance-off-shoulder-striped-dress
9568114278697,Presley|Striped Pleated Culottes,https://www.virgio.com/products/tailored-elegance-striped-pleated-culottes
9568114213161,Pepper|Black Puff Sleeve Mini Dress,https://www.virgio.com/products/tailored-elegance-black-puff-sleeve-mini-dress
9568114245929,Milo|Deep V-neck Sleeveless Vest,https://www.virgio.com/products/tailored-elegance-deep-v-neck-sleeveless-vest
9568114311465,Quincy|Striped Fitted V-neck Dress,https://www.virgio.com/products/tailored-elegance-striped-fitted-v-neck-dress
9568114344233,Meredith|Checked mini pleated skirt,https://www.virgio.com/products/tailored-elegance-checked-mini-pleated-skirt
9568114377001,Peyton|Maxi Dress With Back Cutout,https://www.virgio.com/products/tailored-elegance-maxi-dress-with-back-cutout
9568114409769,Nina|Navy blue mini pleated skirt,https://www.virgio.com/products/tailored-elegance-navy-blue-mini-pleated-skirt
9568114442537,Natalie| High Collar Crop Vest,https://www.virgio.com/products/tailored-elegance-high-collar-crop-vest
9552241951017,Abby|Polka Co-Ord Set,https://www.virgio.com/products/posh-in-polka-polka-co-ord-set
9552211378473,Linda|Cotton Co-Ords Set,https://www.virgio.com/products/9to9-cotton-co-ords-set
9541961810217,Amore|Rose Print Boat Neck Dress,https://www.virgio.com/products/rose-revival-boat-neck-floral-maxi-dress
9552211509545,Raisha|Cotton Top & Pants Co-Ord,https://www.virgio.com/products/9to9-cotton-top-pants-co-ord
9557328003369,Cosette|Asymmetrical Hem Frill Dress,https://www.virgio.com/products/ruffle-romance-asymmetrical-hem-frill-dress
9552242114857,Tishah|Mini Polka Dress With Ruffles,https://www.virgio.com/products/posh-in-polka-mini-polka-dress-with-ruffles
9563734311209,Nora|Butterfly printed shirt,https://www.virgio.com/products/papillon-charm-butterfly-printed-shirt
9563734376745,Leila|Butterfly Midi Buckle Dress,https://www.virgio.com/products/papillon-charm-butterfly-print-midi-dress
9563734409513,Asiya|One Shoulder Maxi Dress,https://www.virgio.com/products/papillon-charm-one-shoulder-maxi-dress
9563734343977,Samara|Halter Neck Maxi Dress,https://www.virgio.com/products/papillon-charm-halter-neck-maxi-dress
9563769012521,Layla|Ruffle Top with Lettuce Hem,https://www.virgio.com/products/ruffle-romance-ruffle-top-with-lettuce-hem
9575489470761,Serenity|Embroidered Dolman Sleeve Shirt Dress,https://www.virgio.com/products/whispering-clouds-red-dolman-sleeve-shirt-dress
9575489405225,Tinsley|Red Strappy Mini Dress,https://www.virgio.com/products/whispering-clouds-red-strappy-mini-dress
9575489503529,Theal|Blue Strappy Mini Dress,https://www.virgio.com/products/whispering-clouds-blue-strappy-mini-dress
9575489536297,Suki|Collared High Low Hem Top with Embroidery,https://www.virgio.com/products/whispering-clouds-collared-high-low-hem-top
9575489437993,Stevie|Black Paperbag Waist Pants with Lace,https://www.virgio.com/products/whispering-clouds-black-paperbag-waist-pants
9575489634601,Tabitha|Oversized Floral Embroidered Shirt,https://www.virgio.com/products/whispering-clouds-embroidered-oversized-shirt
9575489667369,Tristan|Oversized Floral Embroidered Shirt,https://www.virgio.com/products/whispering-clouds-oversized-embroidered-shirt
9575489700137,Sailor|Maxi Dress with Delicate Embroidery,https://www.virgio.com/products/whispering-clouds-black-front-open-maxi-dress
9557483815209,Romie|Floral Tie Strap Mini Dress,https://www.virgio.com/products/ric-rac-lace-floral-tie-strap-mini-dress
9557483847977,Miesha Skirt|Lace Detail Gathered Skirt,https://www.virgio.com/products/ric-rac-lace-lace-detail-gathered-skirt
9557483782441,Ghazal Top|White Tie Strap Peplum Top,https://www.virgio.com/products/ric-rac-lace-white-tie-strap-peplum-top
9557483880745,Oaklyn|Lace Trim Scallop Cuff Shirt,https://www.virgio.com/products/ric-rac-lace-lace-trim-scallop-cuff-shirt
9557483913513,Faith|Black Tunic & Pants Co-Ord,https://www.virgio.com/products/ric-rac-lace-black-tunic-pants-co-ord
9557483979049,April|Lace Strap Tiered Dress,https://www.virgio.com/products/ric-rac-lace-lace-strap-tiered-dress
9557483946281,June Skirt|Blue Tiered Maxi Skirt,https://www.virgio.com/products/ric-rac-lace-blue-tiered-maxi-skirt
9557484011817,Delilah|Puff Sleeve A-line Dress,https://www.virgio.com/products/ric-rac-lace-puff-sleeve-a-line-dress
9557484044585,Sadie Pants|Red Lace Detail Flared Pants,https://www.virgio.com/products/ric-rac-lace-red-lace-detail-flared-pants
9557484077353,Brielle|Ric Rac Lace Black Co Ords,https://www.virgio.com/products/ric-rac-lace-ric-rac-lace-black-co-ords
9557484110121,Brielle Skirt|Ric Rac Lace Tiered Skirt,https://www.virgio.com/products/ric-rac-lace-ric-rac-lace-tiered-skirt
9557484175657,Alaia Shrug|Full Puff Sleeve Shrug,https://www.virgio.com/products/ric-rac-lace-full-puff-sleeve-shrug
9557484208425,Kehlani|Strappy Maxi Dress,https://www.virgio.com/products/ric-rac-lace-strappy-maxi-dress
9557484241193,Blake|Full Sleeve Lace Trim Shirt,https://www.virgio.com/products/ric-rac-lace-full-sleeve-lace-trim-shirt
9557484273961,June Top|Crop Top With Lace Strap,https://www.virgio.com/products/ric-rac-lace-crop-top-with-lace-strap
9557484306729,Ghazal Skirt|Lace Detail Flared Skirt,https://www.virgio.com/products/ric-rac-lace-lace-detail-flared-skirt
9557484339497,Faith Top|Lace Trim Tunic With Slit,https://www.virgio.com/products/ric-rac-lace-lace-trim-tunic-with-slit
9557484405033,Miesha Top|Black Tie Strap Peplum Top,https://www.virgio.com/products/ric-rac-lace-black-tie-strap-peplum-top
9557484437801,Faith Pants|Lace detail flared pants,https://www.virgio.com/products/ric-rac-lace-lace-detail-flared-pants
9557484536105,Brielle Top|Black Ric Rac Lace Crop Top,https://www.virgio.com/products/ric-rac-lace-black-ric-rac-lace-crop-top
9557484568873,Miesha|Top & Skirt Black Co Ords,https://www.virgio.com/products/ric-rac-lace-top-skirt-black-co-ords
9557484503337,Emery|Black Strappy Dress,https://www.virgio.com/products/ric-rac-lace-black-strappy-dress
9557484601641,Ghazal|Top & Skirt White Co Ords,https://www.virgio.com/products/ric-rac-lace-top-skirt-white-co-ords
9557484634409,Rylee Skort|Black Ric Rac Lace Skort,https://www.virgio.com/products/ric-rac-lace-black-ric-rac-lace-skort
