product_id,product_name,product_url
5675155,Nykd by Nykaa Shaping Mesh Full brief panty-NYP207-Black,https://www.nykaafashion.com/nykd-by-nykaa-full-brief/p/5675155
16683295,Styli Men Dark Blue Balloon Fit Dark Wash Denim,https://www.nykaafashion.com/styli-men-dark-blue-balloon-fit-dark-wash-denim/p/16683295
18772806,HANDME Premium Luxe Sequin Infused Pre-Draped Saree with Designer Unstitched Blouse,https://www.nykaafashion.com/handme-premium-luxe-sequin-infused-pre-draped-saree-with-designer-unstitched-blouse-with-unstitched/p/18772806
17738286,WEAVLLITE Red Festive Embroidered Co-Ord (Set of 2),https://www.nykaafashion.com/weavllite-red-festive-embroidered-co-ord-set-of-2/p/17738286
12334500,U.S. POLO ASSN. Textured Slim Polo T-shirt,https://www.nykaafashion.com/u-s-polo-assn-textured-slim-polo-t-shirt/p/12334500
14910470,Twenty Dresses by Nykaa Fashion Fuchsia Pink Wrap V Neck Top High Waist Pant Co-Ord (Set of 2),https://www.nykaafashion.com/twenty-dresses-by-nykaa-fashion-fuchsia-pink-wrap-v-neck-top-high-waist-pant-co-ord-set-of-2/p/14910470
16284049,FREAKINS Hazelwood Korean Baggy Pants,https://www.nykaafashion.com/freakins-hazelwood-korean-baggy-pants/p/16284049
1922259,Zivame Beautiful Basics Padded Non Wired 3/4th Coverage Backless Bra - Nude,https://www.nykaafashion.com/zivame-beautiful-basics-padded-non-wired-3-4th-coverage-backless-bra-nude/p/1922259
17494140,BRACHY Grey Full Coverage Bras for Women Comfy No Underwire Plus Size Bra High Impact V-Neck,https://www.nykaafashion.com/brachy-grey-full-coverage-bras-for-women-comfy-no-underwire-plus-size-bra-high-impact-v-neck/p/17494140
16646068,FASHOR Women Rayon Magenta V-Neck Printed Kurta with Palazzo (Set of 2),https://www.nykaafashion.com/fashor-women-rayon-magenta-v-neck-printed-kurta-with-palazzo-set-of-2/p/16646068
4676055,Nykd by Nykaa Breathe Cotton All Day Comfort Padded Non Wired T-Shirt Bra Nyb198 Black,https://www.nykaafashion.com/nykd-by-nykaa-breathe-cotton-padded-wireless-t-shirt-bra-3-4th-coverage-anthracite-nyb198/p/4676055
17289358,Cider Cotton Woven High Rise Solid Shorts,https://www.nykaafashion.com/cider-cotton-woven-high-rise-solid-shorts/p/17289358
15983356,Styli Women Brown Textured Crossbody Bag,https://www.nykaafashion.com/styli-women-brown-textured-crossbody-bag/p/15983356
1547677,Jockey 1406 Women High Coverage Super Combed Cotton Hipster-Dark Assorted (Pack of 3),https://www.nykaafashion.com/jockey-multi-color-dark-assorted-hipster-pack-of-3-style-number-1406/p/1547677
13735962,Vastramyaa Women Mustard Floral Cotton Kurta,https://www.nykaafashion.com/vastramyaa-women-mustard-floral-cotton-kurta/p/13735962
18251526,Kasee Gold Embellished Pre-Drapped Saree with Unstitched Blouse,https://www.nykaafashion.com/kasee-gold-embellished-sequined-pre-drapped-saree-with-unstitched-with-unstitched/p/18251526
12671840,Stylum Womens Floral Printed Rayon Co Ord (Set of 2),https://www.nykaafashion.com/stylum-womens-floral-printed-rayon-co-ord-set-of-2/p/12671840
14751648,BLACK SCISSOR Pink Fir and Flared Maxi Gown with Dupatta (Set of 2),https://www.nykaafashion.com/black-scissor-pink-fir-and-flared-maxi-gown-with-dupatta-set-of-2/p/14751648
17921181,Poppi Sapphire Printed One-Shoulder Dress,https://www.nykaafashion.com/poppi-sapphire-printed-one-shoulder-dress/p/17921181
14751663,BLACK SCISSOR Pink Kurta with Pant and Dupatta (Set of 3),https://www.nykaafashion.com/black-scissor-pink-kurta-with-pant-and-dupatta-set-of-3/p/14751663
15513882,Nykd by Nykaa Super Soft Luxe Modal Padded Cushioned Wire T-Shirt Bra NYB218 Brown,https://www.nykaafashion.com/nykd-by-nykaa-modal-akin-to-skin-padded-wired-t-shirt-bra-3-4th-coverage-nyb218-brown/p/15513882
16869237,PURVAJA Beige Floral Printed Fit Flare Dress,https://www.nykaafashion.com/purvaja-beige-floral-printed-fit-flare-dress/p/16869237
19174446,Lush Glam Pink Traditional Embroidered Kurta & Pant with Dupatta (Set of 3),https://www.nykaafashion.com/lush-glam-pink-traditional-embroidered-kurta-pant-with-dupatta-set-of-3/p/19174446
15441916,Styli Womens Beige Embellished Drop Braided Sling Bag,https://www.nykaafashion.com/styli-womens-beige-embellished-drop-braided-sling-bag/p/15441916
13504224,Globus Women Red Sweetheart Neck Puff Sleeves Back Smocked Detail Panelled Lace Party Top,https://www.nykaafashion.com/globus-women-red-self-design-sweetheart-neck-top/p/13504224
14234256,Kasya Pastel Green Mirror Work A-Line Co-Ord (Set of 2),https://www.nykaafashion.com/kasya-pastel-green-mirror-work-a-line-co-ord-set-of-2/p/14234256
18002932,Shoetopia Comfortable White Doctor Sole Sandals for Women,https://www.nykaafashion.com/shoetopia-comfortable-white-doctor-sole-sandals-for-women/p/18002932
18309760,Akhilam Women Georgette Mustard Embellished Designer Saree with Unstitched Blouse,https://www.nykaafashion.com/akhilam-women-georgette-mustard-embellished-designer-saree-with-unstitched-blouse-with-unstitched/p/18309760
8222605,Urbanstree Sahar Suit Set (Set of 3),https://www.nykaafashion.com/urban-stree-sahar-suit-set-set-of-3/p/8222605
14996849,BLACK SCISSOR Embellished Kurta with Palazzo (Set of 2),https://www.nykaafashion.com/black-scissor-embellished-kurta-with-palazzo-set-of-2/p/14996849
13447874,Clovia Cotton Solid Lightly Padded Full Cup Wire Free Everyday Bra - Brown,https://www.nykaafashion.com/clovia-cotton-solid-lightly-padded-full-cup-wire-free-everyday-bra-brown/p/13447874
17252665,Cider Cowl Neck Solid Glitter Drawstring Maxi Dress,https://www.nykaafashion.com/cider-cowl-neck-solid-glitter-drawstring-maxi-dress/p/17252665
18809456,Mysilklove Multi-Color Yellow Digital Printed Chinon Saree with Unstitched Blouse,https://www.nykaafashion.com/mysilklove-multi-color-yellow-digital-printed-chinon-saree-with-unstitched-blouse-with-unstitched/p/18809456
16270247,Libas Printed Maroon Kurta and Pant with Dupatta (Set of 3),https://www.nykaafashion.com/libas-printed-maroon-kurta-and-pant-with-dupatta-set-of-3/p/16270247
13223226,WEAVLLITE Blue Muslin Silk Printed Co-Ord (Set of 2),https://www.nykaafashion.com/weavllite-blue-muslin-silk-printed-co-ord-set-of-2/p/13223226
602124,ADA Hand Embroidered White Lucknowi Chikankari Cotton Kurta [A100376],https://www.nykaafashion.com/ada-white-lucknowi-chikankari-cotton-kurta/p/602124
17009880,Tikhi Imli Black Linen Multi Thread Embroidery Flared Kurta with Pant (Set of 2),https://www.nykaafashion.com/tikhi-imli-black-linen-multi-thread-embroidery-flared-kurta-with-pant-set-of-2/p/17009880
12052396,Globus Women White Opaque Stretchable Floral Lace Midi Bodycon Party Dress,https://www.nykaafashion.com/globus-women-white-self-design-bodycon-lace-dress/p/12052396
11967878,Styli Balloon Fit Jeans With Pockets Blue,https://www.nykaafashion.com/styli-balloon-fit-jeans-with-pockets-blue/p/11967878
14342798,MINI WESST Brown Casual Synthetic Leather Textured Tote Bag,https://www.nykaafashion.com/mini-wesst-brown-casual-synthetic-leather-solid-tote-bag/p/14342798
